id,name,store_name,com_code,area_code,zipcode,address1,address2,address3,tel,shopping_time,shopping_time_text,holiday_info,spec,parking_count,floor_start,floor_end,intro,map_x,map_y,map_info,culture_id,culture_tel,oil_yn,electric_yn,dlv_srv_yn,store_tp,store_l_yn,tel_no2,store_e_yn,tel_no3,store_m_yn,tel_no4,store_p_yn,tel_no5,store_dl_yn,store_dc_yn,store_sc_yn,store_bc_yn,store_tk_yn,store_pk_yn,store_mc_yn,store_fd_yn,store_ss_yn,store_n_yn,tel_no6,store_bt_yn,tel_no7
1114,이마트 천안터미널점,,EMT,N,330942,충청남도 천안시 동남구 만남로 43,,충청남도 천안시 동남구 신부동 363-2,041-411-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","6,155","1,636",-1,-1,"30분당 1,000원 ( 초과 10당 500원)

1만원~2만원 / 1시간 무료
2만원~5만원 / 2시간 무료
5만원 이상   / 3시간 무료
※ 백화점 공용",36.8195733,127.1573856,"[버스 이용시] (종합터미널/신세계백화점 앞 하차)
0,1,2,11,12,13,14,15,20,22,23,24,25,62,70142,143,150,151,153,310,381,382,383,390,391,400,402,
500,512,530,531,540,600,601,602,614,620,621,640,650,660,661,662,700,701,711,720,721,730,830,
840,850,860,870,920,921,931,943,970,980,981,982,986,990

[지하철 이용시]
천안역(기차/지하철) 1번출구(동부광장),두정역(지하철) 1번 출구 방향으로 나오셔서 천안 터미널 방향 버스 승차

[시외/고속버스] 
각 지역 천안행 시외/고속버스",,,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1115,이마트 진접점,,EMT,I,472863,경기도 남양주시 진접읍 금강로유연들1길 154,,경기도 남양주시 진접읍 연평리 101-14,031-522-1234,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]","10,048",525,-1,6,"무료주차
(주차장 폐점 시간 21시40분)",37.7088355,127.1821886,"[버스 이용시]
일반버스 5, 1-5, 7-4, 23, 3-1, 7-5, 91, 10, 72, 92 
마을버스 2-1, 2 
급행버스 8012 

[자가용 이용시]
&lt;남양주/구리/퇴계원 방면에서 승용차 이용시&gt; 
금강로 -&gt; 장현사거리 우회전 -&gt;장현대교 -&gt;연평대교 우회전 
&lt;포천/광릉 방면에서 승용차 이용시&gt;
금강로 -&gt; 장현사거리 좌회전 -&gt; 장현대교 -&gt; 연평대교 우회전",1115,031-522-1250,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1116,이마트 사천점,,EMT,J,664130,경상남도 사천시 삼천포대교로 591,,경상남도 사천시 좌룡동 388-10,055-850-1234,11:00~22:00,,"[2023-01-08,2023-01-22,2023-07-09,2023-07-23,2023-06-11,2023-06-25]","6,501",408,-1,3,"- 무료주차
- 1층 주차장 전기차 충전소 운영",34.9509333,128.0772639,"[대중교통 이용 시]
사천 시내버스(삼포교통)
70번, 71번, 72번, 73번, 75번

[자가용 이용 시]

■ 사천읍 방면
- 수석오리사거리에서 좌회전 사천대로를 따라 11.48Km 이동 송포교차로에서 삼천포항방면으로 우측방향 삼천포대교로를 따라 3.5Km 직진 좌룡삼거리에서 문화예술회관 방면으로 우회전 100m 직진 

■ 남해 방면
- 연륙교를 지나 사천문화예술회관에서 좌회전 후 1.5Km 직진

■ 하이면 방면
- 남일대 리조트 방면에서 삼천포 공업고등학교쪽으로 우회전 후 1.5Km 직진하여 용강주공 1차아파트에서 좌회전 500m 직진 용강주공 2차아파트에서 우회전 후 1Km 직진",,,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1113,이마트 이수점,,EMT,A,156090,서울특별시 동작구 사당로 300,이수자이 B1,서울특별시 동작구 사당동 147-29 이수자이 B1,02-595-1234,10:00~22:00,,"[2023-06-11,2023-01-22]","1,140",95 (____),-3,-1,"[ 당일영수증으로 확인 ]
- 2만원 이상  : 1시간 무료
- 4만원 이상  : 2시간 무료

※2시간 초과 시 10분당 주차요금 1,000원 부과",37.4839584,126.9799008,"★ 대중교통을 이용합시다!!
[지하철 이용시]
4호선 총신대입구역 하차 후 9번출구 앞
7호선 이수역 하차 후 9번 출구 앞

[버스 이용시]
마을버스 : 6,13,14,15 등
초록(지선버스) : 16, 17, 4418, 4425, 5524 등
파란(간선버스) : 363, 752 등

[승용차 이용시]
※동호대교 방향에서 승용차 이용시
동호대교를 지나 올림픽대로-&gt;반포대교진입로-&gt;동작대교진입로-&gt;국립묘지앞 좌회전-&gt;우측 사당동 방향-&gt;직진-&gt;이수역 도착",,,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1126,이마트 화성봉담점,,EMT,I,445890,경기도 화성시 봉담읍 효행로 278,,경기도 화성시 봉담읍 동화리 138-1,031-228-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","11,239",589,-1,2,무료주차,37.2222485,126.9720446,"[버스 이용시]

평생플러스빌,신일해피트리 정류장 하차
700-2(일반), 720-2(일반), H65(일반), 34(일반)
46(일반), 1000(일반),
1009(직행), 7790(직행), 31(마을)

[자가용 이용시] 
수원방면 : 오목천삼거리 → 수영오거리 → SK매직 
병점방면 : 병점역 → 융건릉 → SK매직
향남방면 : 향남읍 행정복지센터 → 봉담읍 행정복지센터 → SK매직
봉담방면 : 봉담읍 행정복지센터 → 수영오거리 → SK매직",1126,031-228-1276,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1128,이마트 의정부점,,EMT,I,480090,경기 의정부시 민락로 210,,경기도 의정부시 민락동 849,031-850-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","14,520",688,-2,10,"■ 구매 금액별 무료 주차 시간
  1만원이상 : 2시간, 3만원이상 : 3시간, 5만원이상 : 4시간, 10만원이상 : 5시간
※ 일반요금
무료회차 시간 : 30분 이내, 기본요금 : 10분당 1,000원

■ 전기차 충전소(6층)
※ 급속2대, - 무료주차 1시간(1층 고객만족센터 접수 必)

■ 열쇠/도장, 동물병원(4층)
■ 자동차 정비/스팀세차(3층)",37.743121,127.102397,"[버스 이용시]
23번, 203-1번,10-2번 - 이마트 정문 앞 하차",1128,031-850-1276,Y,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1120,이마트 펜타포트점,,EMT,N,331230,충청남도 천안시 서북구 공원로 196,,충청남도 천안시 서북구 불당동 1289,041-537-9123,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","10,214","1,524",-5,-1,"최초 1시간 무료주차 가능
1시간 경과 후 30분당 1,000원
1만원 이상 영수증 지참 시 2시간 무료 주차 가능
3만원 이상 영수증 지참 시 3시간 무료 주차 가능
5만원 이상 영수증 지참 시 5시간 무료 주차 가능",36.7983538,127.1020428,"[자가용 이용시]
위치 : 펜타포트 주상복합 상가 내
천안 신부동 방면
천안종합버스터미널 → 천안터미널 → 삼성대로 → 종합운동장 시청방향으로 좌회전 → 펜타포트점 도착

아산, 온양, 당진방면
아산 → 천안방면(21번국도) → 천안아산역방향좌회전 → 펜타포트점 도착

예산, 공주, 논산방면
남천안 I/C → 천안아산방면 좌회전 → 청삼교차로 아산방면 좌회전 → 21번 국도 직진 →
천안시청방향 우회전(KTX로) → 펜타포트점 도착

[버스 이용시]
버스 이용시 l``천안노선 → 1, 19, 20번 펜타포트 정류장 하차
아산노선 → 770, 771, 990, 991번 KTX천안아산역 하차 펜타포트점 방향으로 600m도보 이동

[지하철 이용시]
지하철 이용시 l``1호선 아산역 하차후 1번출고 펜타포트점 방향으로 700m 도보 이동

KTX 이용시 l``KTX 천안아산역 하차후 1번출고 펜타포트점 방향으로 600m 도보 이동",1146,041-537-9130,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1125,이마트 하월곡점,,EMT,A,136130,서울특별시 성북구 종암로 167,"(하월곡동, 동일하이빌뉴시티)",서울특별시 성북구 하월곡동 230,02-6936-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","10,578",760,-6,1,"-. 최초 입차 시 한시간 무료 
 -. 1만원 이하 구매 시 2시간 무료
 -. 5만원 이상 구매 시 3시간 무료
 -. 10만원 이상 구매 시 4시간 무료
 -. 20만원 이상 구매 시 5시간 무료
 -. 초과 10분당 500원
 -. 정산소에서 영수증 제시바랍니다!",37.6053715,127.0310084,"[버스 이용시]
101, 121, 130, 141, 144, 148, 1128, 성북21번 
성가복지병원(동일하이빌A) 정거장 하차 

[지하철 이용시]
길음역(4호선) 하차 10번 출구  종암사거리 방향으로 도보 10분 
[자가용 이용시] 
 수유, 번동방면  미아사거리 → 종암사거리 
정릉방면 길음역 → 종암사거리 
혜화방면 성신여대 → 길음역 → 종암사거리 
태릉방면 석계역 → 월곡역 → 종암사거리 
청량리방면 종암대교 → 종암경찰서 → 종암사거리 
안암방면 안암동로터리 → 고려대 → 종암사거리",1125,02-6936-1277,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1124,이마트 서산점,,EMT,N,356040,충청남도 서산시 서해로 3685,,충청남도 서산시 잠홍동 463,041-670-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","8,745",446,-2,3,"주차비 : 무료
1층 . 중2층 . 2층 . 3층이용
전기차 충전소 : 2층 (급속2기, 완속2기 운영중)",36.7884748,126.4786157,"대중교통이용시
버스-475.563.301.323.403번 서동어린이집 하차 후 300m도보 이동

자가용 이용시
*서산시내에서 오시는 길-애향사거리→잠홍사거리 방향으로 직진→이마트 서산점 방향으로 유턴후 진입

*당진군에서 오시는 길-잠홍사거리→애향사거리방향으로 직진→이마트 서산점 방향으로 우회전후 진입

*태안군에서 오시는 길-32번국도(평천교차로 서산방면)→29번국도(예천사거리 세무서방면)→이마트서산점 방향으로 유턴후 진입

*대산읍에서 오시는길-지곡 교차로 서산방면→649번 지방도(명천교차로)서산방면→잠홍사거리 우측방면→이마트 서산점방향으로 우회전 후 진입

*해미면에서 오시는길-29번국도(옥거리 교차로 서산방면)→32번국도(석림사거리 서산방면)→이마트 서산점 방향으로 유턴후 진입",1124,041-670-1250,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1131,이마트 김포한강점,,EMT,I,415080,경기도 김포시 김포한강7로 71,구주소)경기 김포시 구래동 6880-9,경기도 김포시 구래동 6880-9,031-990-7124,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-25]",13653,635,-1,5,"● 이용시간 - 09:20~23:15
 * 이용요금 - 최초 30분 무료 이후 10분당 1,000원
 * 1만원 이상 - 2시간
 * 3만원 이상 - 3시간
 * 5만원 이상 - 4시간 
 * 10만원 이상 - 5시간
  ※ 출차시 영수증을 지참해 주시길 바랍니다.",37.6441686,126.6282919,"[지하철 이용시]
김포 도시철도 구래역 4번 출구
[버스 이용시]
일반버스 : 3번, 4번, 4-1번, 4-2번, 21번, 2000번, 60-3번, 81번, 81-1번, 90번 (복합환승센터, 한가람/솔터마을 하차)
직행버스 : 6427번, 8000번, 8600번, 9008번 (복합환승센터, 한가람/솔터마을 하차)
간선버스 : 70번, 71번 (복합환승센터, 한가람/솔터마을 하차)
광역버스 : M6117번, M6427번 (복합환승센터, 한가람/솔터마을 하차)
좌석버스 : 800번 (복합환승센터, 한가람/솔터마을 하차)

[자가용 이용시]
장기지구, 운양지구에서 오시는 길
김포한강1로 - 김포한강4로 인천(검단)/장기지구 방면 좌회전 - 김포한강8로 150미터 우회전 - 이마트 김포한강점

양촌읍에서 오시는 길
양곡1로 68번길 - 양곡2로 - 김포한강8로 150미터 우회전 - 이마트 김포한강점

통진읍에서 오시는 길
김포대로 - 흥신로 - 양곡4로 - 김포한강7로 700미터 우회전 - 김포한강8로 150미터 우회전 - 이마트 김포한강점

서울에서 오시는 길
서울 - 방화동, 강화/김포방향 - 고촌 - 수도권 제1순환도로 -장기IC교(직진) - 김포한강8로 150미터 우회전 - 이마트 김포한강점
서울 - 올림픽대로(김포방향) - 김포신도시고속화도로 - 김포한강신도시 입구 (직진) - 김포한강8로 150미터 우회전 - 이마트 김포한강점",1131,031-990-7175,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1135,이마트 과천점,,EMT,I,427705,경기도 과천시  별양상가3로 11,,경기도 과천시  별양동 1-19,02-6445-4123,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]","10,081.50",358,-1,4,"상가관리(유료)
- 1만원이상 1시간 무료
- 3만원이상 2시간 무료
- 5만원이상 3시간 무료
- 10만원이상 4시간 무료
- 20만원이상 5시간 무료",37.4263125,126.9918705,,1161,02-6445-4175,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1139,이마트 신촌점,,EMT,A,4058,"서울 마포구 신촌로 94 (노고산동, 그랜드플라자)",,서울 마포구 노고산동 57-1,02-6288-1234,10:00~22:30,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-05-14,2023-05-28,2023-01-22]",-,121,-3,-1,"[[주차장 이용안내]]
 · 3만원 이상 1시간 무료주차
 · 5만원 이상 2시간 무료주차
 · 8만원 이상 3시간 무료주차
※이마트 구매고객 1일 무료주차 최대시간은 3시간 입니다.
※주차장 이용 가능시간 10:00 ~ 22:00",37.55499447,126.9359976,"[지하철 이용시]
2호선 신촌역 7,8번 출구 바로 연결
경의중앙선 서강대역 하차 2번 출구 방향

[버스 이용시]
신촌오거리 하차
간선 : 171,270,271,273,472,602,603,604,700,721
지선 : 5712,5714,6716,7011,7611,7713,7024,7737
광역 : 1000,1100,1200,1301,1400,1500,1601
공항 : 6002
마을버스 : 마포07,08,09,10,11,12,13,14 서대문 : 03,04,05",,,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1140,이마트 에코시티점,,EMT,M,55149,"전북 전주시 덕진구 세병서로 9 (송천동2가, 전주 에코시티 이마트)",(세병서로 9),전북 전주시 덕진구 송천동2가 1329-2,063-906-5100,10:00~23:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","2,876",200,1,1,,35.87242542,127.1237798,,,,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1133,일렉트로마트 킨텍스점,킨텍스점_더 라이프/일렉트로마트,EMT,I,411410,경기도 고양시 일산서구 킨텍스로 171(대화동),,경기도 고양시 일산서구 대화동 2703,031-936-1138,10:00~22:00,리뉴얼로 인한 이마트 미영업(~23년 7월)/ 일렉트로마트만 영업(22시 마감),"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]","21,487","1,366",-3,3,"유료
 (무료회차 시간 30분 이내, 1만원 이상~2만원 미만 구매시 2시간 무료,  3만원 이상 ~5만원 미만 구매시 3시간 무료, 5만원이상 ~10만원미만 구매시 4시간 무료,  10만원 이상 구매시 최대 5시간 무료)

아이파킹 : 1588-5783",37.6615224,126.7441155,"마을버스 062번(일산/고양) 버스 운행 (이마트 킨텍스점 바로 앞 하차)
마을버스 089번 (기점 - 이마트타운, 종점 - 백석역) 버스 운행 (이마트 킨텍스점 바로 앞 하차)",,,N,Y,Y,S,,,Y,031-936-1138,,,,,,,,,,,,,,,,,
5401,일렉트로마트 센텀점,센텀점_일렉트로마트,EMT,B,612889,부산광역시 해운대구 센텀4로 15,신세계 센텀시티몰,부산광역시 해운대구 우동 1493,,10:30~20:00,주말 20:30분 까지,[],"3,795","1,130",-2,-2,,35.1699135,129.1282781,"대중교통 이용시

버스 ㅣ 5-1. 36, 39, 40, 63, 115, 139, 141, 155, 181, 307(좌석), 1001(급행), 1002(급행) 신세계 백화점 앞 하차
지하철 ㅣ 2호선 센텀시티역 하차",,,N,N,Y,S,,,Y,051-745-2383,,,,,,,,,,,,,,,,,
5101,PK마켓 하남점,,EMT,I,12942,"경기 하남시 미사대로 750 (신장동, 스타필드 하남)",스타필드 하남 B1 층,경기 하남시 신장동 616,031-8069-4123,10:30~21:00,※수도권 사회적거리두기 4단계 시행에 따른 영업시간 변경,[],,"6,200",-1,-1,,37.54543649,127.2237405,,,,N,N,N,S,,,,,,,,,,,,,,Y,,,,,,,
5402,일렉트로마트 스타필드 하남점,SF하남점_일렉트로마트,EMT,I,465723,경기도 하남시 미사대로 750,하남 스타필드 1층,경기도 하남시  덕풍동 736,,10:00~22:00,,[],-,"6,200",1,1,"[주차안내]
ㆍ스타필드하남의 주차요금은 무료입니다.
ㆍ아쿠아필드, 메가박스, 스포츠 몬스터 등 운영시간 외 주차장 이용 고객은 지하 1층 주차장을 이용해 주시기 바랍니다.
ㆍ트레이더스 이용 고객은 지하주차장을 이용해 주시기 바랍니다.",37.5459011,127.22289,"[자동차] 
서울
광진방면 강변북로올림픽대로하남IC미사대로
잠실방면 올림픽대로하남IC미사대로
천호방면 올림픽대로하남IC미사대로
강동방면 천호대로조정대로미사대로

경기남부
성남방면  성남대로수도권제1순환고속도로 중부고속도로하남IC미사대로
광주방면  회안대로중부고속도로하남IC미사대로
구리방면  아차산로중부고속도로하남IC미사대로
덕소방면  경강로창우로미사대로
남양주방면  강변북로고산로경강로미사대로


[버스] 
스타필드 하남 정류장
9302 / 81 
창우초교 / 부영아파트 정류장(하차 후 도보 5분)
9301 / 341 / 112 / 30 / 30-5 / 20 / 10 / 5 / 2 / 2-1 / 1 

[자전거] 
반포한강공원 / 탄천합수부 출발
미사리조정경기장덕풍교 건너서 우측 상단 자전거 도로
* 자전거 보관소 위치 : 1층 지상 (남서측 광장 앞 / 데블스도어 앞 / 와츠 사이클링 앞)",,,N,N,Y,S,,,Y,031-8069-4030,,,,,,,,,,,,,,,,,
5102,SSG 도곡점,스타슈퍼,EMT,A,6293,"서울 강남구 언주로30길 57 (도곡동, 타워팰리스)",타워팰리스 2차 F동 지하1층,서울 강남구 도곡동 467-17,02-2191-1234,10:00~22:00,"주중, 주말, 공휴일동일기준","[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]",4089.32,85,-1,-1,"입차시30분까지 무료 
주차요금 10분당2000원
※ F&B코너는 별도의 기준으로 운영됩니다.
※ 스타벅스는 별도의 할인기준으로 운영되며, 스타벅스이용고객은 스타벅스에 별도 주차 할인정책을 확인해 주시길 바랍니다.
구매금액 
-1만원 1시간무료
-3만원 2시간 무료
-5만원이상 3시간 무료
무료주차제공시간 최대 3시간",37.48947513,127.0540058,"[버스]
지선버스 : 2413, 3423, 4319, 4432, 4434, 6411
간선버스 : 402, 472

[지하철]
3호선, 수인분당선 도곡역 4번 출구 방향",,,N,N,N,S,,,,,,,,,,,,,,,,Y,,,,,
5103,SSG 마린시티점,마린시티,EMT,B,612824,부산광역시 해운대구  마린시티2로 38,,부산광역시 해운대구  우동 1408번지,051-792-7100,10:30~21:30,,[],"4,029.32",53,1,2,무료주차제공시간 최대 2시간,35.157006,129.143389,"[버스]
좌석버스 : 1003, 1001, 307
일반버스 : 100-1, 31, 38, 5, 115-1, 200, 36, 39, 181, 100, 141, 40, 63, 139

[지하철]
2호선 동백역 3번 출구(도보 약 15분)",,,N,N,N,S,,,,,,,,,,,,,,,,Y,,,,,
5104,SSG 청담점,,EMT,A,135948,서울특별시 강남구  도산대로 442,,서울특별시 강남구  청담동 4-1,02-6947-1227,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","5,222.19",73,-1,1,"입차시 20분까지 무료, 10분당 2,000원
구매금액 1만원이상 1시간무료
3만원이상 2시간 무료
5만원이상 3시간 무료
무료주차 제공시간 최대 3시간30분",37.523558,127.04411,"[버스]
광역버스 : 9407, 9507, 9607
지선버스 : 4212, 3219, 4419, 2411, 4412, 6010
간선버스 : 410, 145, 301, 432, 472, 342

[지하철]
7호선 강남구청역 4번 출구(영동고교 방향 도보 10분)
3호선 신사역 1번 출구 → 4212탑승 후 차병원차움 정거장",,,N,N,N,S,,,,,,,,,,,,,,,,Y,,,,,
5602,베이비서클 고양점,,EMT,I,410821,경기도 고양시 덕양구 고양대로 1955(동산동),,경기도 고양시 덕양구 동산동 370,031-5174-1021,10:00~21:00,[사회적 거리두기 격상에 따른 영업시간 변경: 8/9(월)~9/5(일)],[],110300,4500,1,1,,37.646807,126.894946,"[버스 이용시]
동산마을22단지 하차 : (광역)9703,(간선)705,773,(지선)733,(마을버스)42,46,48,75A,77

[지하철 이용시]
지하철3호선 삼송역 3번 출구에서 500M 직진(도보 8분 소요)

[자가용 이용시]

(서울지역)

은평방면에서 오시는 경우
연신내역 ▶ 구파발 방면 ▶ 동산육교 밑 좌회전 ▶ 스타필드 고양 ▶ 3층 마리스베이비서클

서대문방면에서 오시는 경우
수색역 ▶ 행신교차로 ▶ 원흥지하차도 ▶ 스타필드 고양 ▶ 3층 마리스베이비서클

마포방면에서 오시는 경우
강변북로(일산방면) ▶ 북로JC(행신/원흥방면) ▶ 원흥지하차도 ▶ 스타필드 고양 ▶ 3층 마리스베이비서클

종로방면에서 오시는 경우
종로 ▶ 독립문역 ▶ 연신내역 ▶ 동산고가 밑 좌회전 ▶ 스타필드 고양 ▶ 3층 마리스베이비서클

강서방면에서 오시는 경우
가양대교 ▶ 강변북로(일산방면) ▶ 북로JC(행신/원흥방면) ▶ 원흥지하차도 ▶ 스타필드 고양 3층 마리스베이비서클

(경기지역)

김포(경기남부)방면에서 오시는 경우
김포IC(일산방면) ▶ 고양IC ▶ 원당지하차도 ▶ 고양대로(구파발방면) ▶ 스타필드 고양 ▶ 3층 마리스베이비서클

일산/덕양구(경기북부)방면에서 오시는 경우
원당역 ▶ 고양대로(구파발방면) ▶ 스타필드 고양 3층 마리스베이비서클

파주(경기북부) 방면에서 오시는 경우
제 2자유로(서울방면) ▶ 강매IC(행신방면) ▶ 원흥지하차도 ▶ 스타필드 고양 3층 마리스베이비서클

의정부/양주(경기북부)방면에서 오시는 경우
호원 IC(일산방면) ▶ 통일로IC(서울,삼송역 방면) ▶ 동산육교 밑 우회전 ▶ 스타필드 고양 ▶ 3층 마리스베이비서클

인천(경기남부)방면에서 오시는 경우
수도권 제1순환고속도로(일산방면) ▶ 고양IC ▶ 원당지하차도 고양대로(서울,구파발방면) ▶ 스타필드 고양 ▶ 3층 마리스베이비서클",,,N,N,N,S,,,,,,,,,,,,Y,,,,,,,,,
5403,일렉트로마트 스타필드 고양점,고양점_일렉트로마트,EMT,I,10595,"경기 고양시 덕양구 고양대로 1955 (동산동, 스타필드 고양)",스타필드 고양점 2층,경기 고양시 덕양구 동산동 370,,10:00~22:00,,[],1100,4500,2,2,,37.646807,126.894946,,,,N,N,Y,S,,,Y,031-5174-1015,,,,,,,,,,,,,,N,,N,
3004,노브랜드 용인신봉점,,EMT,I,448837,경기도 용인시 수지구  신봉3로7번길 3,3,경기도 용인시 수지구  신봉동 772-51,,11:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]",-,6,-9,-9,,37.3274953,127.0659,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,031-896-7813,,
5404,일렉트로마트 김포점,일렉트로마트_김포점,EMT,I,10113,"경기 김포시 김포대로 715 (풍무동, 트레이더스 김포점)",,경기 김포시 풍무동 16-10,031-8048-5678,10:00~23:00,,[],"14,876",688,-2,8,,37.612711,126.730634,"● 교통정보 
→ 버스 
일반 : 2, 60, 60-3, 88, 96, 388, 1002 
직행 : 1004, 3000, 9008, 9501(광역)",,,N,N,Y,S,,,Y,031-8048-5630,,,,,,,,,,,,,,,,,
3002,노브랜드 당진어시장점,,EMT,N,31777,충남 당진시 당진시장길 100 (읍내동),,충남 당진시 읍내동 145-13,,10:00~20:00,,[],-,169,-9,-9,,36.8899833,126.6295405,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,041-357-9590,,
3005,노브랜드 의정부민락점,,EMT,I,11808,경기 의정부시 용민로 124 (민락동),,경기 의정부시 민락동 706-2,,11:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]",-,12,-9,-9,,37.740244,127.090945,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,031-853-9683,,
3008,노브랜드 수원화서점,,EMT,I,16423,경기 수원시 팔달구 화산로 56 (화서동),,경기 수원시 팔달구 화서동 738,,11:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]",-,27,-9,-9,,37.2894202,126.9852106,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,031-278-5981,,
3009,노브랜드 인천논현점,,EMT,C,21674,인천 남동구 소래역남로16번길 8-7 (논현동),,인천 남동구 논현동 753-3,,11:00~22:00,,[],-,20,-9,-9,,37.447091,126.7319311,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,032-429-8683,,
3001,노브랜드 용인보라점,,EMT,I,17079,경기 용인시 기흥구 사은로 130 (보라동),,경기 용인시 기흥구 보라동 137-2,,11:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]",-,50,-9,-9,,37.2553481,127.1187708,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,031-693-9951,,
3006,노브랜드 은평진관점,,EMT,A,3306,"서울 은평구 진관2로 19 (진관동, 휴먼프라자 I)",108~114호,서울 은평구 진관동 74,,11:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]",-,96,-9,-9,,37.634799,126.919507,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,02-389-6011,,
3007,노브랜드 남양주호평점,,EMT,I,12151,경기 남양주시 호평로68번길 7 (호평동),,경기 남양주시 호평동 666-6,,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]",-,27,-9,-9,,37.6554329,127.2459751,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,031-595-6882,,
3010,노브랜드 수원이의점,,EMT,I,16509,"경기 수원시 영통구 에듀타운로 84 (이의동, 세븐스퀘어)",105-109호,경기 수원시 영통구 이의동 1347-5,,11:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]",-,-,-9,-9,,37.288598,127.047335,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,031-216-6820,N,
3011,노브랜드 파주동패점,,EMT,I,10902,경기 파주시 한울로 63 (동패동),1층,경기 파주시 동패동 1901,,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]",-,25,-9,-9,,37.7343455,126.7629157,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,031-949-9885,,
3012,노브랜드 안양평촌점,,EMT,I,14058,경기 안양시 동안구 흥안대로 451 (평촌동),A동,경기 안양시 동안구 평촌동 87-1,,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]",-,10,-9,-9,,37.3946685,126.9748484,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,031-426-8662,,
3013,노브랜드 김포장기점,,EMT,I,10090,경기 김포시 김포한강2로23번길 32 (장기동),,경기 김포시 장기동 5552-1,,11:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-25]",-,7,-9,-9,,37.6439267,126.6651598,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,031-989-4268,,
3014,노브랜드 강남삼성점,,EMT,A,6091,"서울 강남구 삼성로 633 (삼성동, 삼광빌딩)",,서울 강남구 삼성동 21-1,,11:00~21:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]",-,4,1,1,,37.51629241,127.0511095,,,,N,N,N,S,,,,,,,,,,,,,,,,,,Y,02-541-7285,,
