SEQ,jijum_seq,jijum_id,floor,category_name,category_delete_yn,store_name,tel,store_delete_yn,store_shopping_time
452,476451,1022,3,주차장,N,화장실,061-260-1234,N,10:00~22:00
453,485464,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,배스킨라빈스,032-777-2646,N,10:00~21:30
453,485459,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,블랑제리,032-777-8183,N,10:00~22:00
453,485462,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,아모레퍼시픽,032-761-5505,N,10:00~22:00
453,485463,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,LG네이처컬렉션(더페이스샵/이자녹스/비욘드/수려한),032-763-6376,N,10:00~22:00
453,485465,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,고객만족센터,032-451-1234,N,10:00~22:00
453,485466,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,정관장,070-4422-8126,N,10:00~22:00
453,485467,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,A/S센터,032-451-1295,N,10:00~22:00
453,485468,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,자연주의(JAJU),--,N,10:00~22:00
453,485469,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,화장실,032-451-1234,N,10:00~22:00
453,485471,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,허시파피,--,N,10:00~22:00
453,485472,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,노브랜드,--,N,10:00~22:00
453,485473,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,비욘드,032-761-1840,N,10:00~22:00
453,485474,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,토니모리,032-761-0661,N,10:00~22:00
453,485475,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,엘칸토,032-761-2776,N,10:00~22:00
453,485476,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,민팃(중고폰 판매 ATM),--,N,10:00~22:00
453,485470,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,KFC,032-761-0584,N,10:30~22:00
453,485461,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,정통 중화요리 향연(매주 일요일 휴점),032-777-0186,N,11:00~18:00
453,485460,1023,1,고객만족센터/상품권샵/농산/수산/축산/즉석조리,N,화원,032-451-1234,N,12:00~21:00
454,462435,1023,2,가전/문화센터/캐주얼브랜드,N,문화센터(주말),032-451-1251,N,10:00~17:00
454,462434,1023,2,가전/문화센터/캐주얼브랜드,N,문화센터(평일),032-451-1251,N,10:00~17:30
454,462420,1023,2,가전/문화센터/캐주얼브랜드,N,이디야커피,032-765-5586,N,10:00~21:00
454,462418,1023,2,가전/문화센터/캐주얼브랜드,N,안경점(안경진정성),032-764-5447,N,10:00~21:00
454,462419,1023,2,가전/문화센터/캐주얼브랜드,N,약국,032-765-0922,N,10:00~21:00
454,462423,1023,2,가전/문화센터/캐주얼브랜드,N,아가방,032-764-7177,N,10:00~22:00
454,462424,1023,2,가전/문화센터/캐주얼브랜드,N,탑텐,032-763-0888,N,10:00~22:00
454,462425,1023,2,가전/문화센터/캐주얼브랜드,N,인터크루,--,N,10:00~22:00
454,462426,1023,2,가전/문화센터/캐주얼브랜드,N,스튜디오AG,--,N,10:00~22:00
454,462427,1023,2,가전/문화센터/캐주얼브랜드,N,레드페이스,--,N,10:00~22:00
454,462428,1023,2,가전/문화센터/캐주얼브랜드,N,에스페니,--,N,10:00~22:00
454,462429,1023,2,가전/문화센터/캐주얼브랜드,N,유아휴게실(수유실),032-451-1234,N,10:00~22:00
454,462430,1023,2,가전/문화센터/캐주얼브랜드,N,파크랜드(오스틴리드),032-773-8345,N,10:00~22:00
454,462431,1023,2,가전/문화센터/캐주얼브랜드,N,휠라,--,N,10:00~22:00
454,462432,1023,2,가전/문화센터/캐주얼브랜드,N,슈비너스,--,N,10:00~22:00
454,462433,1023,2,가전/문화센터/캐주얼브랜드,N,콜핑,--,N,10:00~22:00
454,462436,1023,2,가전/문화센터/캐주얼브랜드,N,가전매장,032-451-1280,N,10:00~22:00
454,462437,1023,2,가전/문화센터/캐주얼브랜드,N,탑텐키즈,032-761-7747,N,10:00~22:00
454,462438,1023,2,가전/문화센터/캐주얼브랜드,N,랜더스 굿즈샵,--,N,10:00~22:00
454,462422,1023,2,가전/문화센터/캐주얼브랜드,N,네일존,070-7012-9385,N,11:00~20:00
454,462421,1023,2,가전/문화센터/캐주얼브랜드,N,애플트리(어린이놀이방)(주말/공휴일 11:00 오픈),032-772-9036,N,13:00~21:00
455,445841,1023,3,주차장/전기차 충전소,N,차량정비소(스피드메이트),032-777-0840,N,10:00~20:00
455,445843,1023,3,주차장/전기차 충전소,N,열쇠(점심시간 : 12:30~13:30),032-762-3351,N,10:00~20:00
455,445840,1023,3,주차장/전기차 충전소,N,스팀세차(클린보이),032-772-3514,N,10:00~20:30
455,445842,1023,3,주차장/전기차 충전소,N,피부관리실(미플아미아),032-761-3200,N,10:00~21:00
455,445844,1023,3,주차장/전기차 충전소,N,주차장,032-451-1234,N,10:00~22:00
455,445845,1023,3,주차장/전기차 충전소,N,"전기차 충전소(중앙제어, 완속1대)",-5647,N,10:00~22:00
455,445846,1023,3,주차장/전기차 충전소,N,"전기차 충전소(대명채비, 급속1대)",-11069,N,10:00~22:00
456,440166,1023,4,주차장,N,세탁소 (점심시간 : 12:30~13:30),032-766-5776,N,10:00~21:00
456,440167,1023,4,주차장,N,수선실,032-766-7160,N,10:00~21:00
456,440168,1023,4,주차장,N,주차장,032-451-1234,N,10:00~22:00
456,440169,1023,4,주차장,N,"전기차 충전소(에스트레픽, 급속4대)",-9398,N,10:00~22:00
457,366002,1023,5,주차장,N,주차장,032-451-1234,N,10:00~22:00
465,482192,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,포토센터(사진관),053-635-4782,N,10:00~20:00
465,482217,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,메가(MEGA)커피,--,N,10:00~21:00
465,482190,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,맥도날드,070-7017-0564,N,10:00~21:30
465,482191,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,A/S센터,053-607-1295,N,10:00~22:00
465,482193,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,더페이스샵,053-642-7125,N,10:00~22:00
465,482194,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,아모레퍼시픽,053-636-8615,N,10:00~22:00
465,482195,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,엔프라니/홀리카홀리카,053-636-2589,N,10:00~22:00
465,482196,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,고객만족센터,053-607-1234,N,10:00~22:00
465,482197,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,미샤,070-7720-2083,N,10:00~22:00
465,482198,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,상품권샵,053-607-1065,N,10:00~22:00
465,482199,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,베스킨라빈스,053-639-0731,N,10:00~22:00
465,482200,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,LG네이처컬렉션(더페이스샵/이자녹스/비욘드/수려한),053-631-4116,N,10:00~22:00
465,482202,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,e베이커리,053-607-1399,N,10:00~22:00
465,482204,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,토니모리,053-632-7623,N,10:00~22:00
465,482205,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,경상북도 6차산업 안테나숍,--,N,10:00~22:00
465,482206,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,이니스프리,053-634-9440,N,10:00~22:00
465,482208,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,비욘드,053-631-1842,N,10:00~22:00
465,482210,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,화장실,--,N,10:00~22:00
465,482188,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,정관장,053-637-5304,N,10:00~22:00
465,482189,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,네이처리퍼블릭,053-634-6953,N,10:00~22:00
465,482212,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,송사부고로케(마지막 빵 나오는시간 18시30분~재고소진시까지 운영됩니다),--,N,10:00~22:00
465,482214,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,신형 무인민원발급기(위치:고객만족센터 옆)  / 구형 (위치:1층 계산대 앞),-6610,N,10:00~22:00
465,482201,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,"놀부부대찌개 &놀부보쌈 : 별도 고지시까지 영업종료 21시, 마감주문 20시 20분까지 운영합니다",--,N,10:45~21:00
465,482203,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,"고향집:별도고지시까지 영업종료21시,마감주문 20시20분까지 운영합니다",--,N,10:45~21:00
465,482213,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,"미채담 샤브 정 :별도 고지시까지 영업종료 21시, 마감주문 20시 20분까지 운영합니다",--,N,10:45~21:00
465,482215,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,"숑숑돈까스 : 별도 고지시까지 영업종료 21시, 마감주문 20시 20분까지 운영합니다",--,N,10:45~21:00
465,482207,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,휴럼,--,N,11:00~20:00
465,482209,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,현대카드 데스크,--,N,11:30~19:30
465,482211,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,쏘잉(악세사리),--,N,11:30~21:30
465,482216,1027,1,★신선/가공식품/조리식품/일상용품/가정용품/주방용품/화장품/애견용품/정관장/맥도날드/베스킨라빈스/송사부고로케/마켓로거스/사진관/고객만족센터/화장실★,N,삼성카드(대구제휴지점 문의: ☎053-606-4620),--,N,12:00~20:00
466,483884,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,"앙츠(ANTZ)애플공인서비스센터★2층 일렉매장옆-평일10시~19시,주말/공휴일은 10시~17시까지 영업합니다",053-639-7273,N,10:00~19:00
466,483890,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,"KT(인터넷/모바일)★월~토요일은 10시~19시까지 영업, 매주 일요일은 휴점합니다★",--,N,10:00~19:00
466,483879,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,공차(커피음료):~별도고지시까지 10시~21시까지 영업합니다,053-636-6898,N,10:00~21:00
466,483880,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,짱죽 이유식카페(완구매장 옆)★~별도고지시까지 10시~21시까지 단축영업합니다★,053-633-8286,N,10:00~21:00
466,483897,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,안경원(두쏠아이),,N,10:00~21:00
466,483881,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,약국,053-632-8176,N,10:00~21:30
466,483866,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,매란정(화원),053-644-4433,N,10:00~21:30
466,483867,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,르까프,053-633-9944,N,10:00~22:00
466,483868,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,일렉트로마트(가전매장),053-607-1207,N,10:00~22:00
466,483869,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,화장실,--,N,10:00~22:00
466,483870,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,데이즈 통합매장(키즈/신발/잡화/속옷),--,N,10:00~22:00
466,483871,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,허시파피,--,N,10:00~22:00
466,483872,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,톰스토리,053-632-9975,N,10:00~22:00
466,483873,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,아가방,053-636-7794,N,10:00~22:00
466,483874,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,2층 화장실(수선실 방향),--,N,10:00~22:00
466,483875,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,프로스펙스,053-631-0600,N,10:00~22:00
466,483876,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,프로젝트엠(남성/여성 비즈니스 캐쥬얼 브랜드),--,N,10:00~22:00
466,483882,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,에스핏(SFIT),--,N,10:00~22:00
466,483883,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,슈마커,053-633-2809,N,10:00~22:00
466,483885,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,레드페이스,--,N,10:00~22:00
466,483887,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,"오스틴리드(비즈니스캐쥬얼,남성복,파크랜드 브랜드)",--,N,10:00~22:00
466,483888,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,에이앤미/허니비즈(여성복),--,N,10:00~22:00
466,483889,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,바닐라잼(쥬얼리),--,N,10:00~22:00
466,483891,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,마미버드(유/아동복),053-634-3001,N,10:00~22:00
466,483892,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,"제인코트(수영복,수영용품)★~별도고지시까지 목금토(1/3주),금토일(2/4주)유인영업,그외 무인영업",--,N,10:00~22:00
466,483893,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,휠라인티모(속옷),053-642-0707,N,10:00~22:00
466,483894,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,런던포그-남성 캐쥬얼 브랜드,--,N,10:00~22:00
466,483895,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,유아휴게실/수유실,--,N,10:00~22:00
466,483896,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,수아팜/쟈키(속옷),--,N,10:00~22:00
466,483898,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,그린조이,053-639-2007,N,10:00~22:00
466,483899,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,모이몰른(moimoln)★유아브랜드신규 입점★,053-636-5250,N,10:00~22:00
466,483900,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,베이비&토이/북카페,--,N,10:00~22:00
466,483901,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,아메리칸 투어리스트,070-4115-4332,N,10:00~22:00
466,483902,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,더데이걸즈,--,N,10:00~22:00
466,483903,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,폴햄키즈,--,N,10:00~22:00
466,483904,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,타임스퀘어(시계),053-638-1321,N,10:00~22:00
466,483905,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,못된고양이,070-8857-9251,N,10:00~22:00
466,483906,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,토토헤로스,--,N,10:00~22:00
466,483907,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,콜핑,--,N,10:00~22:00
466,483908,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,마리끌레르,--,N,10:00~22:00
466,483909,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,제임스딘(속옷),--,N,10:00~22:00
466,483910,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,골프샵(일렉트로마트 內),053-642-1211,N,10:00~22:00
466,483911,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,에스콰이아(구두/패션/잡화),053-634-1489,N,10:00~22:00
466,483912,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,A STORE(애플샵),053-607-1268,N,10:00~22:00
466,483913,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,TOPTEN10(탑텐),053-643-6209,N,10:00~22:00
466,483914,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,TOPTEN10(탑텐)키즈,--,N,10:00~22:00
466,483915,1027,2,★일렉트로마트(가전)/앙츠(ANTZ)애플공인서비스센터/골프샵/패션브랜드/스포츠/유아*아동용품/문구/완구/서적/유아휴게실/공차/화원/의류수선실/약국/안경원/이유식 카페/화장실★,N,ABC-MART KIDS(에이비씨마트키즈),053-719-4516,N,10:00~22:00
